date,source,volume_percent,daily_rainfall,monthly_rainfall,historical_monthly_rainfall
4/12/2004,sistemaCantareira,33.9,0,35.1,90.2
4/13/2004,sistemaCantareira,33.9,0.1,35.1,90.2
4/14/2004,sistemaCantareira,33.8,0.8,35.9,90.2
4/15/2004,sistemaCantareira,33.8,4.8,40.7,90.2
4/16/2004,sistemaCantareira,33.9,22.7,63.4,90.2
4/17/2004,sistemaCantareira,34.3,13.7,77.1,90.2
4/18/2004,sistemaCantareira,34.3,0,77.1,90.2
4/19/2004,sistemaCantareira,34.3,1.3,78.4,90.2
4/20/2004,sistemaCantareira,35,39.4,117.8,90.2
4/21/2004,sistemaCantareira,35.4,0,117.8,90.2
4/22/2004,sistemaCantareira,35.6,9.3,127.1,90.2
4/23/2004,sistemaCantareira,35.7,0,127.1,90.2
4/24/2004,sistemaCantareira,35.7,0,127.1,90.2
4/25/2004,sistemaCantareira,35.7,0.1,127.2,90.2
4/26/2004,sistemaCantareira,35.6,0.6,127.7,90.2
4/27/2004,sistemaCantareira,35.6,0,127.7,90.2
4/28/2004,sistemaCantareira,35.6,0,127.7,90.2
4/29/2004,sistemaCantareira,35.5,0,127.7,90.2
4/30/2004,sistemaCantareira,35.4,0,127.7,90.2
5/1/2004,sistemaCantareira,35.3,0,0,86
5/2/2004,sistemaCantareira,35.1,0,0,86
5/3/2004,sistemaCantareira,35,0,0,86
5/4/2004,sistemaCantareira,34.9,0,0,86
5/5/2004,sistemaCantareira,34.8,0,0,86
5/6/2004,sistemaCantareira,34.8,0.6,0.6,86
5/7/2004,sistemaCantareira,34.9,9.1,9.7,86
5/8/2004,sistemaCantareira,35.1,16.4,26.1,86
5/9/2004,sistemaCantareira,35.2,6,32.2,86
5/10/2004,sistemaCantareira,35.3,0,32.2,86
5/11/2004,sistemaCantareira,35.2,0,32.2,86
5/12/2004,sistemaCantareira,35.2,0,32.2,86
5/13/2004,sistemaCantareira,35,0,32.2,86
5/14/2004,sistemaCantareira,34.9,0,32.2,86
5/15/2004,sistemaCantareira,34.8,4.4,36.6,86
5/16/2004,sistemaCantareira,35,13.5,50.1,86
5/17/2004,sistemaCantareira,35,0,50.1,86
5/18/2004,sistemaCantareira,35.1,0,50.1,86
5/19/2004,sistemaCantareira,35.1,0,50.1,86
5/20/2004,sistemaCantareira,35,0,50.1,86
5/21/2004,sistemaCantareira,34.9,0,50.1,86
5/22/2004,sistemaCantareira,35,8.8,58.9,86
5/23/2004,sistemaCantareira,35,0,58.9,86
5/24/2004,sistemaCantareira,35,0.8,59.7,86
5/25/2004,sistemaCantareira,35.1,21.7,81.5,86
5/26/2004,sistemaCantareira,35.6,32.1,113.5,86
5/27/2004,sistemaCantareira,36,3.7,117.3,86
5/28/2004,sistemaCantareira,36.3,0,117.3,86
5/29/2004,sistemaCantareira,36.3,0,117.3,86
5/30/2004,sistemaCantareira,36.3,0,117.3,86
5/31/2004,sistemaCantareira,36.5,10.1,127.4,86
6/1/2004,sistemaCantareira,36.9,14.8,14.8,57.2
6/2/2004,sistemaCantareira,37.2,0,14.8,57.2
6/3/2004,sistemaCantareira,37.5,11,25.7,57.2
6/4/2004,sistemaCantareira,38.3,30.2,55.9,57.2
6/5/2004,sistemaCantareira,39,4.6,60.5,57.2
6/6/2004,sistemaCantareira,39.3,3,63.4,57.2
6/7/2004,sistemaCantareira,39.6,0,63.4,57.2
6/8/2004,sistemaCantareira,39.7,0,63.4,57.2
6/9/2004,sistemaCantareira,39.8,0,63.4,57.2
6/10/2004,sistemaCantareira,39.8,1.2,64.6,57.2
6/11/2004,sistemaCantareira,39.8,0.2,64.8,57.2
6/12/2004,sistemaCantareira,39.9,0,64.8,57.2
6/13/2004,sistemaCantareira,40.2,12.4,77.2,57.2
6/14/2004,sistemaCantareira,40.3,0,77.2,57.2
6/15/2004,sistemaCantareira,40.4,0,77.2,57.2
6/16/2004,sistemaCantareira,40.4,5.4,82.6,57.2
6/17/2004,sistemaCantareira,40.4,0,82.6,57.2
6/18/2004,sistemaCantareira,40.5,0,82.6,57.2
6/19/2004,sistemaCantareira,40.5,0,82.6,57.2
6/20/2004,sistemaCantareira,40.5,0,82.6,57.2
6/21/2004,sistemaCantareira,40.5,0,82.6,57.2
6/22/2004,sistemaCantareira,40.4,0,82.6,57.2
6/23/2004,sistemaCantareira,40.4,0,82.6,57.2
6/24/2004,sistemaCantareira,40.3,0,82.6,57.2
6/25/2004,sistemaCantareira,40.3,0.2,82.8,57.2
6/26/2004,sistemaCantareira,40.2,0.3,83.1,57.2
6/27/2004,sistemaCantareira,40.2,0,83.1,57.2
6/28/2004,sistemaCantareira,40.2,0,83.1,57.2
6/29/2004,sistemaCantareira,40.1,0,83.1,57.2
6/30/2004,sistemaCantareira,40.1,0,83.1,57.2
7/1/2004,sistemaCantareira,40,0,0,42.4
7/2/2004,sistemaCantareira,39.9,0,0,42.4
7/3/2004,sistemaCantareira,39.8,0,0,42.4
7/4/2004,sistemaCantareira,39.7,0,0,42.4
7/5/2004,sistemaCantareira,39.7,0,0,42.4
7/6/2004,sistemaCantareira,39.6,0,0,42.4
7/7/2004,sistemaCantareira,39.5,0,0,42.4
7/8/2004,sistemaCantareira,39.4,0,0,42.4
7/9/2004,sistemaCantareira,39.4,8.3,8.3,42.4
7/10/2004,sistemaCantareira,39.4,1.4,9.7,42.4
7/11/2004,sistemaCantareira,39.7,21.7,31.4,42.4
7/12/2004,sistemaCantareira,39.9,0.3,31.7,42.4
7/13/2004,sistemaCantareira,40,0,31.7,42.4
7/14/2004,sistemaCantareira,39.9,0,31.7,42.4
7/15/2004,sistemaCantareira,39.8,0,31.7,42.4
7/16/2004,sistemaCantareira,39.7,0,31.7,42.4
7/17/2004,sistemaCantareira,39.7,3.1,34.8,42.4
7/18/2004,sistemaCantareira,39.8,0.5,35.3,42.4
7/19/2004,sistemaCantareira,39.8,8,43.3,42.4
7/20/2004,sistemaCantareira,40.7,43.1,86.4,42.4
7/21/2004,sistemaCantareira,41.3,1.8,88.2,42.4
7/22/2004,sistemaCantareira,41.6,0.5,88.7,42.4
7/23/2004,sistemaCantareira,41.7,0.2,88.9,42.4
7/24/2004,sistemaCantareira,41.8,0,88.9,42.4
7/25/2004,sistemaCantareira,41.8,0,88.9,42.4
7/26/2004,sistemaCantareira,41.8,0,88.9,42.4
7/27/2004,sistemaCantareira,41.8,0,88.9,42.4
7/28/2004,sistemaCantareira,41.7,0,88.9,42.4
7/29/2004,sistemaCantareira,41.7,0,88.9,42.4
7/30/2004,sistemaCantareira,41.6,0,88.9,42.4
7/31/2004,sistemaCantareira,41.6,0,88.9,42.4
8/1/2004,sistemaCantareira,41.5,0,0,41.3
8/2/2004,sistemaCantareira,41.5,0,0,41.3
8/3/2004,sistemaCantareira,41.4,0,0,41.3
8/4/2004,sistemaCantareira,41.3,0,0,41.3
8/5/2004,sistemaCantareira,41.2,0,0,41.3
8/6/2004,sistemaCantareira,41.1,0,0,41.3
8/7/2004,sistemaCantareira,41,0,0,41.3
8/8/2004,sistemaCantareira,40.9,0,0,41.3
8/9/2004,sistemaCantareira,40.8,0,0,41.3
8/10/2004,sistemaCantareira,40.7,0,0,41.3
8/11/2004,sistemaCantareira,40.6,0,0,41.3
8/12/2004,sistemaCantareira,40.4,0,0,41.3
8/13/2004,sistemaCantareira,40.2,0,0,41.3
8/14/2004,sistemaCantareira,40.1,0,0,41.3
8/15/2004,sistemaCantareira,40,0,0,41.3
8/16/2004,sistemaCantareira,39.8,0,0,41.3
8/17/2004,sistemaCantareira,39.6,0,0,41.3
8/18/2004,sistemaCantareira,39.5,0,0,41.3
8/19/2004,sistemaCantareira,39.4,0,0,41.3
8/20/2004,sistemaCantareira,39.2,0,0,41.3
8/21/2004,sistemaCantareira,39,0,0,41.3
8/22/2004,sistemaCantareira,38.9,0,0,41.3
8/23/2004,sistemaCantareira,38.8,0,0,41.3
8/24/2004,sistemaCantareira,38.6,0,0,41.3
8/25/2004,sistemaCantareira,38.5,0,0,41.3
8/26/2004,sistemaCantareira,38.3,0,0,41.3
8/27/2004,sistemaCantareira,38.1,0,0,41.3
8/28/2004,sistemaCantareira,38,0,0,41.3
8/29/2004,sistemaCantareira,37.8,0.6,0.6,41.3
8/30/2004,sistemaCantareira,37.7,0,0.6,41.3
8/31/2004,sistemaCantareira,37.5,0,0.6,41.3
9/1/2004,sistemaCantareira,37.7,0,0,99.7
9/2/2004,sistemaCantareira,37.5,0,0,99.7
9/3/2004,sistemaCantareira,37.3,0,0,99.7
9/4/2004,sistemaCantareira,37.1,0,0,99.7
9/5/2004,sistemaCantareira,36.9,0,0,99.7
9/6/2004,sistemaCantareira,36.8,0,0,99.7
9/7/2004,sistemaCantareira,36.6,0,0,99.7
9/8/2004,sistemaCantareira,36.4,0,0,99.7
9/9/2004,sistemaCantareira,36.2,0,0,99.7
9/10/2004,sistemaCantareira,36,0,0,99.7
9/11/2004,sistemaCantareira,35.7,0,0,99.7
9/12/2004,sistemaCantareira,35.5,0.1,0.1,99.7
9/13/2004,sistemaCantareira,35.3,0,0.1,99.7
9/14/2004,sistemaCantareira,35.1,0,0.1,99.7
9/15/2004,sistemaCantareira,35,0.2,0.2,99.7
9/16/2004,sistemaCantareira,34.7,0,0.2,99.7
9/17/2004,sistemaCantareira,34.5,0,0.2,99.7
9/18/2004,sistemaCantareira,34.3,3.8,4,99.7
9/19/2004,sistemaCantareira,34.3,28.7,32.7,99.7
9/20/2004,sistemaCantareira,34.2,0,32.7,99.7
9/21/2004,sistemaCantareira,34,0,32.7,99.7
9/22/2004,sistemaCantareira,33.8,0,32.7,99.7
9/23/2004,sistemaCantareira,33.6,0,32.7,99.7
9/24/2004,sistemaCantareira,33.5,0,32.7,99.7
9/25/2004,sistemaCantareira,33.2,0,32.7,99.7
9/26/2004,sistemaCantareira,33,0,32.7,99.7
9/27/2004,sistemaCantareira,32.9,12.8,45.5,99.7
9/28/2004,sistemaCantareira,32.7,1.2,46.7,99.7
9/29/2004,sistemaCantareira,32.4,0,46.7,99.7
9/30/2004,sistemaCantareira,32.2,1.3,47.9,99.7
10/1/2004,sistemaCantareira,32.1,0,0,131.4
10/2/2004,sistemaCantareira,31.8,1.5,1.5,131.4
10/3/2004,sistemaCantareira,31.6,11.8,13.3,131.4
10/4/2004,sistemaCantareira,31.6,7.5,20.7,131.4
10/5/2004,sistemaCantareira,31.5,0,20.7,131.4
10/6/2004,sistemaCantareira,31.3,0,20.7,131.4
10/7/2004,sistemaCantareira,31.2,0,20.7,131.4
10/8/2004,sistemaCantareira,31,0,20.7,131.4
10/9/2004,sistemaCantareira,30.8,0,20.7,131.4
10/10/2004,sistemaCantareira,30.6,0,20.7,131.4
10/11/2004,sistemaCantareira,30.5,18.2,39,131.4
10/12/2004,sistemaCantareira,30.4,3.7,42.6,131.4
10/13/2004,sistemaCantareira,30.3,1.5,44.1,131.4
10/14/2004,sistemaCantareira,30.3,17.1,61.2,131.4
10/15/2004,sistemaCantareira,30.3,3.2,64.4,131.4
10/16/2004,sistemaCantareira,30.3,11.3,75.6,131.4
10/17/2004,sistemaCantareira,30.2,2.4,78,131.4
10/18/2004,sistemaCantareira,30.4,20.3,98.3,131.4
10/19/2004,sistemaCantareira,30.3,8.2,106.5,131.4
10/20/2004,sistemaCantareira,30.5,8.6,115.1,131.4
10/21/2004,sistemaCantareira,30.3,0.5,115.6,131.4
10/22/2004,sistemaCantareira,30.3,0,115.6,131.4
10/23/2004,sistemaCantareira,30.2,0,115.6,131.4
10/24/2004,sistemaCantareira,30.1,5.9,121.5,131.4
10/25/2004,sistemaCantareira,30,1.2,122.6,131.4
10/26/2004,sistemaCantareira,30.3,43.2,165.8,131.4
10/27/2004,sistemaCantareira,30.3,0,165.8,131.4
10/28/2004,sistemaCantareira,30.2,0,165.8,131.4
10/29/2004,sistemaCantareira,30.1,0,165.8,131.4
10/30/2004,sistemaCantareira,29.9,0,165.8,131.4
10/31/2004,sistemaCantareira,29.8,0,165.8,131.4
11/1/2004,sistemaCantareira,29.7,0,0,156
11/2/2004,sistemaCantareira,29.5,0,0,156
11/3/2004,sistemaCantareira,29.4,0.8,0.8,156
11/4/2004,sistemaCantareira,29.2,0,0.8,156
11/5/2004,sistemaCantareira,29.1,0,0.8,156
11/6/2004,sistemaCantareira,29,8.3,9.1,156
11/7/2004,sistemaCantareira,29.1,16.7,25.8,156
11/8/2004,sistemaCantareira,29.2,0.2,26,156
11/9/2004,sistemaCantareira,29.3,0,26,156
11/10/2004,sistemaCantareira,29.2,0,26,156
11/11/2004,sistemaCantareira,29.1,2.8,28.8,156
11/12/2004,sistemaCantareira,28.9,11.3,40.1,156
11/13/2004,sistemaCantareira,28.8,0,40.1,156
11/14/2004,sistemaCantareira,28.6,0,40.1,156
11/15/2004,sistemaCantareira,28.5,0,40.1,156
11/16/2004,sistemaCantareira,28.5,27.5,67.7,156
11/17/2004,sistemaCantareira,29,46.6,114.3,156
11/18/2004,sistemaCantareira,29.4,12.3,126.6,156
11/19/2004,sistemaCantareira,29.5,3.9,130.5,156
11/20/2004,sistemaCantareira,29.7,11.5,142,156
11/21/2004,sistemaCantareira,29.7,0,142,156
11/22/2004,sistemaCantareira,29.7,0,142,156
11/23/2004,sistemaCantareira,29.5,0,142,156
11/24/2004,sistemaCantareira,29.4,0,142,156
11/25/2004,sistemaCantareira,29.3,0,142,156
11/26/2004,sistemaCantareira,29.1,0,142,156
11/27/2004,sistemaCantareira,28.9,0,142,156
11/28/2004,sistemaCantareira,28.9,20.6,162.5,156
11/29/2004,sistemaCantareira,29.2,41.1,203.6,156
11/30/2004,sistemaCantareira,29.3,0.4,204,156
12/1/2004,sistemaCantareira,29.3,0,0,225.8
12/2/2004,sistemaCantareira,29.2,0,0,225.8
12/3/2004,sistemaCantareira,29.1,0,0,225.8
12/4/2004,sistemaCantareira,29.1,14,14,225.8
12/5/2004,sistemaCantareira,29.1,0.5,14.5,225.8
12/6/2004,sistemaCantareira,29.1,0,14.5,225.8
12/7/2004,sistemaCantareira,29.2,11.6,26.1,225.8
12/8/2004,sistemaCantareira,29.4,21.4,47.5,225.8
12/9/2004,sistemaCantareira,29.7,2,49.5,225.8
12/10/2004,sistemaCantareira,30,13,62.5,225.8
12/11/2004,sistemaCantareira,30,0.2,62.7,225.8
12/12/2004,sistemaCantareira,30,0.3,62.9,225.8
12/13/2004,sistemaCantareira,30,0,62.9,225.8
12/14/2004,sistemaCantareira,29.9,0,62.9,225.8
12/15/2004,sistemaCantareira,29.8,0,62.9,225.8
12/16/2004,sistemaCantareira,29.8,0,62.9,225.8
12/17/2004,sistemaCantareira,29.7,2.3,65.3,225.8
12/18/2004,sistemaCantareira,29.6,3.7,69,225.8
12/19/2004,sistemaCantareira,29.7,3.9,72.9,225.8
12/20/2004,sistemaCantareira,29.7,1.2,74.1,225.8
12/21/2004,sistemaCantareira,29.7,10.3,84.4,225.8
12/22/2004,sistemaCantareira,29.7,9.8,94.2,225.8
12/23/2004,sistemaCantareira,29.8,8.2,102.3,225.8
12/24/2004,sistemaCantareira,29.9,5.6,108,225.8
12/25/2004,sistemaCantareira,29.9,0,108,225.8
12/26/2004,sistemaCantareira,29.9,1.1,109.1,225.8
12/27/2004,sistemaCantareira,30.6,46.5,155.6,225.8
12/28/2004,sistemaCantareira,30.8,0,155.6,225.8
12/29/2004,sistemaCantareira,30.9,0,155.6,225.8
12/30/2004,sistemaCantareira,30.9,0,155.6,225.8
12/31/2004,sistemaCantareira,30.8,0,155.6,225.8
1/1/2005,sistemaCantareira,30.8,2.3,2.3,259.6
1/2/2005,sistemaCantareira,30.8,0,2.3,259.6
1/3/2005,sistemaCantareira,30.7,1.4,3.7,259.6
1/4/2005,sistemaCantareira,30.7,8.8,12.4,259.6
1/5/2005,sistemaCantareira,30.9,23.9,36.3,259.6
1/6/2005,sistemaCantareira,31.1,12.8,49.1,259.6
1/7/2005,sistemaCantareira,31.2,0.3,49.5,259.6
1/8/2005,sistemaCantareira,31.3,5.8,55.3,259.6
1/9/2005,sistemaCantareira,31.5,1.2,56.5,259.6
1/10/2005,sistemaCantareira,31.7,0.6,57.1,259.6
1/11/2005,sistemaCantareira,31.8,0.5,57.6,259.6
1/12/2005,sistemaCantareira,32.6,28.8,86.3,259.6
1/13/2005,sistemaCantareira,32.9,0.8,87.1,259.6
1/14/2005,sistemaCantareira,33.1,0,87.1,259.6
1/15/2005,sistemaCantareira,33.3,0,87.1,259.6
1/16/2005,sistemaCantareira,33.2,0,87.1,259.6
1/17/2005,sistemaCantareira,33.8,52.5,139.6,259.6
1/18/2005,sistemaCantareira,34.6,1.2,140.9,259.6
1/19/2005,sistemaCantareira,35.1,11.1,152,259.6
1/20/2005,sistemaCantareira,35.6,16.1,168,259.6
1/21/2005,sistemaCantareira,36.4,11.8,179.8,259.6
1/22/2005,sistemaCantareira,37.3,17.2,197,259.6
1/23/2005,sistemaCantareira,38,3.4,200.4,259.6
1/24/2005,sistemaCantareira,38.6,2.5,202.8,259.6
1/25/2005,sistemaCantareira,39,6.2,209,259.6
1/26/2005,sistemaCantareira,40.1,49.6,258.6,259.6
1/27/2005,sistemaCantareira,41.1,4.3,262.9,259.6
1/28/2005,sistemaCantareira,41.8,2.3,265.2,259.6
1/29/2005,sistemaCantareira,42.4,5.3,270.6,259.6
1/30/2005,sistemaCantareira,42.9,11.8,282.4,259.6
1/31/2005,sistemaCantareira,43.4,0.3,282.7,259.6
2/1/2005,sistemaCantareira,43.7,0.6,0.6,209
2/2/2005,sistemaCantareira,44,1.6,2.2,209
2/3/2005,sistemaCantareira,44.5,12,14.2,209
2/4/2005,sistemaCantareira,45,4.6,18.8,209
2/5/2005,sistemaCantareira,45.4,0.1,18.9,209
2/6/2005,sistemaCantareira,45.8,0,18.9,209
2/7/2005,sistemaCantareira,46.1,0,18.9,209
2/8/2005,sistemaCantareira,46.3,0,18.9,209
2/9/2005,sistemaCantareira,46.4,0,18.9,209
2/10/2005,sistemaCantareira,46.5,0,18.9,209
2/11/2005,sistemaCantareira,46.6,0,18.9,209
2/12/2005,sistemaCantareira,46.7,17.8,36.7,209
2/13/2005,sistemaCantareira,47,0.9,37.7,209
2/14/2005,sistemaCantareira,47.1,1.6,39.2,209
2/15/2005,sistemaCantareira,47.3,3.2,42.4,209
2/16/2005,sistemaCantareira,47.3,0,42.4,209
2/17/2005,sistemaCantareira,47.3,0,42.4,209
2/18/2005,sistemaCantareira,47.4,0,42.4,209
2/19/2005,sistemaCantareira,47.5,1,43.3,209
2/20/2005,sistemaCantareira,47.5,0.4,43.7,209
2/21/2005,sistemaCantareira,47.5,1.5,45.2,209
2/22/2005,sistemaCantareira,47.5,0,45.2,209
2/23/2005,sistemaCantareira,47.5,0,45.2,209
2/24/2005,sistemaCantareira,47.5,0.2,45.4,209
2/25/2005,sistemaCantareira,47.4,0.5,45.9,209
2/26/2005,sistemaCantareira,47.6,18,63.9,209
2/27/2005,sistemaCantareira,47.8,33.8,97.7,209
2/28/2005,sistemaCantareira,48.7,38.7,136.4,209
3/1/2005,sistemaCantareira,48.8,0,0,180.7
3/2/2005,sistemaCantareira,48.8,0,0,180.7
3/3/2005,sistemaCantareira,48.7,0,0,180.7
3/4/2005,sistemaCantareira,48.7,4.5,4.5,180.7
3/5/2005,sistemaCantareira,48.7,0,4.5,180.7
3/6/2005,sistemaCantareira,48.7,0,4.5,180.7
3/7/2005,sistemaCantareira,48.7,0,4.5,180.7
3/8/2005,sistemaCantareira,48.7,0,4.5,180.7
3/9/2005,sistemaCantareira,48.6,0.3,4.7,180.7
3/10/2005,sistemaCantareira,48.6,0,4.7,180.7
3/11/2005,sistemaCantareira,48.5,0,4.7,180.7
3/12/2005,sistemaCantareira,48.4,0.2,4.9,180.7
3/13/2005,sistemaCantareira,48.4,2.1,7,180.7
3/14/2005,sistemaCantareira,48.3,0.5,7.5,180.7
3/15/2005,sistemaCantareira,48.7,55.3,62.8,180.7
3/16/2005,sistemaCantareira,49.6,45.8,108.6,180.7
3/17/2005,sistemaCantareira,49.9,2.5,111.1,180.7
3/18/2005,sistemaCantareira,50.1,3.8,114.9,180.7
3/19/2005,sistemaCantareira,50.5,21.6,136.5,180.7
3/20/2005,sistemaCantareira,50.7,0,136.5,180.7
3/21/2005,sistemaCantareira,51.1,25.1,161.5,180.7
3/22/2005,sistemaCantareira,51.4,9.4,171,180.7
3/23/2005,sistemaCantareira,51.7,20.2,191.1,180.7
3/24/2005,sistemaCantareira,52.1,14.9,206,180.7
3/25/2005,sistemaCantareira,52.9,36.9,242.9,180.7
3/26/2005,sistemaCantareira,53.6,0,242.9,180.7
3/27/2005,sistemaCantareira,54.2,0.1,242.9,180.7
3/28/2005,sistemaCantareira,54.5,0.5,243.4,180.7
3/29/2005,sistemaCantareira,54.7,0.3,243.8,180.7
3/30/2005,sistemaCantareira,54.8,0,243.8,180.7
3/31/2005,sistemaCantareira,55,6.3,250.1,180.7
4/1/2005,sistemaCantareira,55.2,0,0,91
4/2/2005,sistemaCantareira,55.2,0,0,91
4/3/2005,sistemaCantareira,55.3,0,0,91
4/4/2005,sistemaCantareira,55.3,1.5,1.5,91
4/5/2005,sistemaCantareira,55.5,1.3,2.8,91
4/6/2005,sistemaCantareira,55.5,0,2.8,91
4/7/2005,sistemaCantareira,55.7,1.2,4,91
4/8/2005,sistemaCantareira,55.7,0.5,4.5,91
4/9/2005,sistemaCantareira,55.8,3.4,8,91
4/10/2005,sistemaCantareira,56,0,8,91
4/11/2005,sistemaCantareira,56,0,8,91
4/12/2005,sistemaCantareira,56,0,8,91
4/13/2005,sistemaCantareira,56,0,8,91
4/14/2005,sistemaCantareira,56,0,8,91
4/15/2005,sistemaCantareira,56,0,8,91
4/16/2005,sistemaCantareira,56,0,8,91
4/17/2005,sistemaCantareira,55.9,0,8,91
4/18/2005,sistemaCantareira,55.9,0,8,91
4/19/2005,sistemaCantareira,55.8,0,8,91
4/20/2005,sistemaCantareira,55.8,0,8,91
4/21/2005,sistemaCantareira,55.8,4.2,12.1,91
4/22/2005,sistemaCantareira,55.8,0,12.1,91
4/23/2005,sistemaCantareira,55.8,0,12.1,91
4/24/2005,sistemaCantareira,55.8,2.3,14.5,91
4/25/2005,sistemaCantareira,55.8,0,14.5,91
4/26/2005,sistemaCantareira,55.7,0.5,14.9,91
4/27/2005,sistemaCantareira,55.7,0,14.9,91
4/28/2005,sistemaCantareira,55.7,0,14.9,91
4/29/2005,sistemaCantareira,55.7,4.4,19.4,91
4/30/2005,sistemaCantareira,55.7,1.4,20.8,91
5/1/2005,sistemaCantareira,55.7,0.2,0.2,87.6
5/2/2005,sistemaCantareira,55.6,0,0.2,87.6
5/3/2005,sistemaCantareira,55.5,0,0.2,87.6
5/4/2005,sistemaCantareira,55.5,0,0.2,87.6
5/5/2005,sistemaCantareira,55.4,0,0.2,87.6
5/6/2005,sistemaCantareira,55.3,0,0.2,87.6
5/7/2005,sistemaCantareira,55.3,0,0.2,87.6
5/8/2005,sistemaCantareira,55.2,0,0.2,87.6
5/9/2005,sistemaCantareira,55.1,0,0.2,87.6
5/10/2005,sistemaCantareira,55,0,0.2,87.6
5/11/2005,sistemaCantareira,54.8,0,0.2,87.6
5/12/2005,sistemaCantareira,54.7,0,0.2,87.6
5/13/2005,sistemaCantareira,54.6,0,0.2,87.6
5/14/2005,sistemaCantareira,54.5,0,0.2,87.6
5/15/2005,sistemaCantareira,54.4,0,0.2,87.6
5/16/2005,sistemaCantareira,54.4,0,0.2,87.6
5/17/2005,sistemaCantareira,54.3,0,0.2,87.6
5/18/2005,sistemaCantareira,54.2,0,0.2,87.6
5/19/2005,sistemaCantareira,54.1,0,0.2,87.6
5/20/2005,sistemaCantareira,53.9,0,0.2,87.6
5/21/2005,sistemaCantareira,53.8,0,0.2,87.6
5/22/2005,sistemaCantareira,53.7,25.3,25.5,87.6
5/23/2005,sistemaCantareira,53.8,0.9,26.4,87.6
5/24/2005,sistemaCantareira,53.8,0.2,26.5,87.6
5/25/2005,sistemaCantareira,54.5,102,128.5,87.6
5/26/2005,sistemaCantareira,56.5,14.2,142.7,87.6
5/27/2005,sistemaCantareira,57.2,0,142.7,87.6
5/28/2005,sistemaCantareira,57.4,0,142.7,87.6
5/29/2005,sistemaCantareira,57.6,0,142.7,87.6
5/30/2005,sistemaCantareira,57.7,0,142.7,87.6
5/31/2005,sistemaCantareira,57.7,0,142.7,87.6
6/1/2005,sistemaCantareira,57.7,0,0,58.1
6/2/2005,sistemaCantareira,57.6,0,0,58.1
6/3/2005,sistemaCantareira,57.6,0,0,58.1
6/4/2005,sistemaCantareira,57.6,0,0,58.1
6/5/2005,sistemaCantareira,57.5,0,0,58.1
6/6/2005,sistemaCantareira,57.5,0,0,58.1
6/7/2005,sistemaCantareira,57.5,0,0,58.1
6/8/2005,sistemaCantareira,57.4,0,0,58.1
6/9/2005,sistemaCantareira,57.3,0,0,58.1
6/10/2005,sistemaCantareira,57.3,0,0,58.1
6/11/2005,sistemaCantareira,57.2,0,0,58.1
6/12/2005,sistemaCantareira,57.1,0,0,58.1
6/13/2005,sistemaCantareira,57,0,0,58.1
6/14/2005,sistemaCantareira,56.9,0,0,58.1
6/15/2005,sistemaCantareira,56.8,0,0,58.1
6/16/2005,sistemaCantareira,56.7,0,0.1,58.1
6/17/2005,sistemaCantareira,56.7,0,0.1,58.1
6/18/2005,sistemaCantareira,56.5,0,0.1,58.1
6/19/2005,sistemaCantareira,56.5,3,3,58.1
6/20/2005,sistemaCantareira,56.4,0,3,58.1
6/21/2005,sistemaCantareira,56.5,20.2,23.2,58.1
6/22/2005,sistemaCantareira,56.5,0.7,23.9,58.1
6/23/2005,sistemaCantareira,56.4,0,23.9,58.1
6/24/2005,sistemaCantareira,56.3,0,23.9,58.1
6/25/2005,sistemaCantareira,56.2,0,23.9,58.1
6/26/2005,sistemaCantareira,56.2,0,23.9,58.1
6/27/2005,sistemaCantareira,56.1,0,24,58.1
6/28/2005,sistemaCantareira,55.9,0,24,58.1
6/29/2005,sistemaCantareira,55.8,9.8,33.8,58.1
6/30/2005,sistemaCantareira,55.8,6.7,40.5,58.1
7/1/2005,sistemaCantareira,55.8,0,0,44.1
7/2/2005,sistemaCantareira,55.7,0,0.1,44.1
7/3/2005,sistemaCantareira,55.6,0,0.1,44.1
7/4/2005,sistemaCantareira,55.5,0,0.1,44.1
7/5/2005,sistemaCantareira,55.4,0,0.1,44.1
7/6/2005,sistemaCantareira,55.3,3.7,3.8,44.1
7/7/2005,sistemaCantareira,55.2,1.8,5.6,44.1
7/8/2005,sistemaCantareira,55.1,1.4,7,44.1
7/9/2005,sistemaCantareira,55,0,7,44.1
7/10/2005,sistemaCantareira,54.9,0,7,44.1
7/11/2005,sistemaCantareira,54.8,0,7,44.1
7/12/2005,sistemaCantareira,54.7,0,7,44.1
7/13/2005,sistemaCantareira,54.6,0,7.1,44.1
7/14/2005,sistemaCantareira,54.5,0,7.1,44.1
7/15/2005,sistemaCantareira,54.4,0,7.1,44.1
7/16/2005,sistemaCantareira,54.3,0,7.1,44.1
7/17/2005,sistemaCantareira,54.1,0,7.1,44.1
7/18/2005,sistemaCantareira,53.9,0,7.1,44.1
7/19/2005,sistemaCantareira,53.7,0,7.1,44.1
7/20/2005,sistemaCantareira,53.6,0.4,7.5,44.1
7/21/2005,sistemaCantareira,53.4,0,7.5,44.1
7/22/2005,sistemaCantareira,53.3,0,7.5,44.1
7/23/2005,sistemaCantareira,53.2,0,7.5,44.1
7/24/2005,sistemaCantareira,53.1,0,7.5,44.1
7/25/2005,sistemaCantareira,53.1,17.5,25,44.1
7/26/2005,sistemaCantareira,53.2,4.2,29.2,44.1
7/27/2005,sistemaCantareira,53.1,0,29.2,44.1
7/28/2005,sistemaCantareira,53,0.8,30,44.1
